"cid","sid","c_name","typ","charge","c_using","amount","c_create_date"
"ME18A3020","ME18A302","공설운동장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A3021","ME18A302","공설운동장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A3040","ME18A304","전주 월드컵경기장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A3041","ME18A304","전주 월드컵경기장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A3050","ME18A305","수협중앙회 전주공판장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A3051","ME18A305","수협중앙회 전주공판장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A3060","ME18A306","홍로공영주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A3061","ME18A306","홍로공영주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A3070","ME18A307","돌문화공원","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A3071","ME18A307","돌문화공원","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A3080","ME18A308","사려니숲길 주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A3081","ME18A308","사려니숲길 주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A3090","ME18A309","제스코마트","급속","DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME18A3091","ME18A309","제스코마트","급속","DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME18A3100","ME18A310","공주시청 주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A3101","ME18A310","공주시청 주차장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A3110","ME18A311","장항전통시장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A3111","ME18A311","장항전통시장","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A3120","ME18A312","천안상록리조트","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A3121","ME18A312","천안상록리조트","급속","DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A4010","ME18A401","특허청 국제지식재산연수원","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18A4011","ME18A401","특허청 국제지식재산연수원","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18A4012","ME18A401","특허청 국제지식재산연수원","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18A4013","ME18A401","특허청 국제지식재산연수원","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18A4020","ME18A402","보람동 수변공원","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18A4021","ME18A402","보람동 수변공원","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18A4022","ME18A402","보람동 수변공원","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18A4023","ME18A402","보람동 수변공원","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18A4030","ME18A403","동남부권 공영주차장","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18A4031","ME18A403","동남부권 공영주차장","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18A4032","ME18A403","동남부권 공영주차장","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18A4033","ME18A403","동남부권 공영주차장","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18A4040","ME18A404","신화역사공원 조성사업","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18A4041","ME18A404","신화역사공원 조성사업","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18A4042","ME18A404","신화역사공원 조성사업","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18A4043","ME18A404","신화역사공원 조성사업","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18A4050","ME18A405","독립기념관","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18A4051","ME18A405","독립기념관","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18A4052","ME18A405","독립기념관","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18A4053","ME18A405","독립기념관","급속","DC콤보","사용가능","400","Wed Sep 23 14:08:19 2020"
"ME18A5010","ME18A501","예산휴게소(대전방향)","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A5020","ME18A502","덕산면 종합복지센터","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A5030","ME18A503","삽교읍 국민체육센터","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A5040","ME18A504","천안휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A5050","ME18A505","망향휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME18A5060","ME18A506","칠갑산자연휴양림","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A5070","ME18A507","롯데마트 당진점","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A5080","ME18A508","모종동 제1공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A5090","ME18A509","인주면 걸매리 제3공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A5100","ME18A510","이인휴게소(천안방향)","급속","DC차데모+AC3상+DC콤보","사용불가","100","Wed Sep 23 14:08:19 2020"
"ME18A5110","ME18A511","탄천휴게소(순천방향)","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A5120","ME18A512","정안휴게소(순천방향)","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A5130","ME18A513","정안휴게소(천안방향)","급속","DC차데모+AC3상+DC콤보","사용불가","100","Wed Sep 23 14:08:19 2020"
"ME18A5140","ME18A514","새롬동 복합커뮤니티 센터","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A5150","ME18A515","세종정부청사 13-2동","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A5160","ME18A516","세종정부청사 6동","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18A5170","ME18A517","정부세종컨벤션센터","급속","DC차데모+AC3상+DC콤보","사용불가","100","Wed Sep 23 14:08:19 2020"
"ME18A6010","ME18A601","여객신터미널 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18A6011","ME18A601","여객신터미널 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18A6020","ME18A602","태안국립공원 몽산포 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18A6021","ME18A602","태안국립공원 몽산포 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18A6030","ME18A603","태안국민체육센터","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18A6031","ME18A603","태안국민체육센터","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18A6040","ME18A604","금마면 하나로마트","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18A6041","ME18A604","금마면 하나로마트","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18A6050","ME18A605","남당항 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18A6051","ME18A605","남당항 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18A6060","ME18A606","배산체육공원","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18A6061","ME18A606","배산체육공원","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B1010","ME18B101","도계종합회관 주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1020","ME18B102","원덕읍사무소 임원출장소","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1030","ME18B103","세계유기농수산 연구교육관","급속","DC차데모+AC3상+DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME18B1040","ME18B104","양양곤충생태관","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1050","ME18B105","양양문화복지회관","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1060","ME18B106","덕포보건지소","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1070","ME18B107","성내12통 공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1080","ME18B108","문막휴게소(강릉방향)","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1090","ME18B109","기린 제1공영주차장","급속","DC차데모+AC3상+DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME18B1100","ME18B110","남면사무소","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1110","ME18B111","민둥산 운동장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1120","ME18B112","임계면사무소","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1130","ME18B113","등선폭포주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1140","ME18B114","춘천휴게소(춘천방향)","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1150","ME18B115","대화면사무소","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1160","ME18B116","미탄면사무소","급속","DC차데모+AC3상+DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME18B1170","ME18B117","방림면사무소","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1180","ME18B118","평창휴게소(강릉방향)","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1190","ME18B119","내촌체육공원","급속","DC차데모+AC3상+DC콤보","사용불가","100","Wed Sep 23 14:08:19 2020"
"ME18B1200","ME18B120","사창리 공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1210","ME18B121","횡성휴게소(강릉방향)","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1220","ME18B122","횡성휴게소(인천방향)","급속","DC차데모+AC3상+DC콤보","사용불가","100","Wed Sep 23 14:08:19 2020"
"ME18B1230","ME18B123","안흥면 행정복지센터","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1240","ME18B124","청일면 행정복지센터","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1250","ME18B125","노학동 주민센터","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1260","ME18B126","간현국민관광지 주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1270","ME18B127","가평환경성질환 예방관리센터","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1280","ME18B128","가평휴게소(춘천방향)","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1290","ME18B129","가평휴게소(서울방향)","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1300","ME18B130","매송휴게소(시흥방향)","급속","DC차데모+AC3상+DC콤보","사용불가","100","Wed Sep 23 14:08:19 2020"
"ME18B1310","ME18B131","매송휴게소(목포방향)","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1320","ME18B132","롯데마트 영통점","급속","DC차데모+AC3상+DC콤보","사용불가","100","Wed Sep 23 14:08:19 2020"
"ME18B1330","ME18B133","송죽공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1340","ME18B134","이마트 김포한강점","급속","DC차데모+AC3상+DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME18B1350","ME18B135","와부읍 제3공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1360","ME18B136","화도읍 제2공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1370","ME18B137","다산행정복지센터","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1380","ME18B138","롯데마트 수원점","급속","DC차데모+AC3상+DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME18B1390","ME18B139","곡반정동 제2공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1400","ME18B140","세류역 환승주차장","급속","DC차데모+AC3상+DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME18B1410","ME18B141","반월역환승주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1420","ME18B142","동안구청","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1430","ME18B143","개군면복지회관","급속","DC차데모+AC3상+DC콤보","사용불가","100","Wed Sep 23 14:08:19 2020"
"ME18B1440","ME18B144","개군면사무소","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1450","ME18B145","양동면사무소","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1460","ME18B146","양평공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1470","ME18B147","여주휴게소(강릉방향)","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1480","ME18B148","여주휴게소(인천방향)","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1490","ME18B149","내촌교육문화센터","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1500","ME18B150","이마트 하남점","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1510","ME18B151","하남미사 근린공원15호 주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1520","ME18B152","하남미사 근린공원16호 주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1530","ME18B153","하남미사 수변공원3호 주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1540","ME18B154","화성휴게소(목포방향)","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1550","ME18B155","화성휴게소(시흥방향)","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1560","ME18B156","영북체육문화센터","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1570","ME18B157","산정지 주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1580","ME18B158","죽산면사무소","급속","DC차데모+AC3상+DC콤보","사용불가","100","Wed Sep 23 14:08:19 2020"
"ME18B1590","ME18B159","성애병원","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1600","ME18B160","냉천길 공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1610","ME18B161","미아동 공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1620","ME18B162","수유마을시장 공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1630","ME18B163","개봉1동 주민센터 옆 공영주차장","급속","DC차데모+AC3상+DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME18B1640","ME18B164","하늘공원주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1650","ME18B165","쌍문2동 제3공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1660","ME18B166","서초구청","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1670","ME18B167","북한산국립공원 정릉탐방지원센터","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1680","ME18B168","북한산국립공원주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1690","ME18B169","부암동 주민센터","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1700","ME18B170","SETEC","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1710","ME18B171","논현로22길 공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1720","ME18B172","대청역 공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1730","ME18B173","압구정로29길 공영노상주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1740","ME18B174","가오리 공영주차장","급속","DC차데모+AC3상+DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME18B1750","ME18B175","가양레포츠센터","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1760","ME18B176","강서구민올림픽체육센터","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1770","ME18B177","상계2동 공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1780","ME18B178","DMC 산학협력연구센터","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1790","ME18B179","마천동2공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1800","ME18B180","거여동공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1810","ME18B181","천마공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1820","ME18B182","이태원2동공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1830","ME18B183","이마트 은평점","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1840","ME18B184","신월5동 주민센터","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1850","ME18B185","신정1동 주민센터","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1860","ME18B186","목2동 주민센터","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1870","ME18B187","송정동 공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1880","ME18B188","온수리 공영 주차장","급속","DC차데모+AC3상+DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME18B1890","ME18B189","모탱이공원","급속","DC차데모+AC3상+DC콤보","사용중","100","Wed Sep 23 14:08:19 2020"
"ME18B1900","ME18B190","현대시장 공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1910","ME18B191","인천나비공원 주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1920","ME18B192","가좌2동 행정복지센터","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1930","ME18B193","이마트 동인천점","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1940","ME18B194","인천공항물류단지 행정지원센터","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1950","ME18B195","월미공원 제2주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1960","ME18B196","신기남부종합시장 주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1970","ME18B197","인천교통공사 본사","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1980","ME18B198","부평깡시장 공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B1990","ME18B199","갈산역 공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","100","Wed Sep 23 14:08:19 2020"
"ME18B2010","ME18B201","팔봉산 관광지 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2011","ME18B201","팔봉산 관광지 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2020","ME18B202","(구)거진수산센터 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2021","ME18B202","(구)거진수산센터 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2030","ME18B203","죽왕수협 수산물직매장 앞 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2031","ME18B203","죽왕수협 수산물직매장 앞 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2040","ME18B204","대이동굴관광센터앞 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2041","ME18B204","대이동굴관광센터앞 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2050","ME18B205","삼척해양레일바이크","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2051","ME18B205","삼척해양레일바이크","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2060","ME18B206","선등거리 주차타워","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2061","ME18B206","선등거리 주차타워","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2070","ME18B207","설악항 공영주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2071","ME18B207","설악항 공영주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2080","ME18B208","설악산국립공원점봉산분소","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2081","ME18B208","설악산국립공원점봉산분소","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2090","ME18B209","양구생태식물원","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2091","ME18B209","양구생태식물원","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2100","ME18B210","양구백자박물관","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2101","ME18B210","양구백자박물관","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2110","ME18B211","양구문화복지센터","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2111","ME18B211","양구문화복지센터","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2120","ME18B212","양구통일관","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2121","ME18B212","양구통일관","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2130","ME18B213","물치해안공원 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2131","ME18B213","물치해안공원 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2140","ME18B214","양양에너지월드","급속","DC콤보","사용중","200","Wed Sep 23 14:08:19 2020"
"ME18B2141","ME18B214","양양에너지월드","급속","DC콤보","사용중","200","Wed Sep 23 14:08:19 2020"
"ME18B2150","ME18B215","양양종합운동장 1주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2151","ME18B215","양양종합운동장 1주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2160","ME18B216","하조대 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2161","ME18B216","하조대 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2170","ME18B217","양양국제공항","급속","DC콤보","사용중","200","Wed Sep 23 14:08:19 2020"
"ME18B2171","ME18B217","양양국제공항","급속","DC콤보","사용중","200","Wed Sep 23 14:08:19 2020"
"ME18B2180","ME18B218","반곡관설동 행정복지센터","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2181","ME18B218","반곡관설동 행정복지센터","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2190","ME18B219","상남 제1공영주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2191","ME18B219","상남 제1공영주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2200","ME18B220","원통 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2201","ME18B220","원통 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2210","ME18B221","석탄회관 앞 공영주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2211","ME18B221","석탄회관 앞 공영주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2220","ME18B222","갈말읍사무소 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
"ME18B2221","ME18B222","갈말읍사무소 주차장","급속","DC콤보","사용가능","200","Wed Sep 23 14:08:19 2020"
