"sid","name","u_time","agency","do","city","gu","c_add","phone","fee","etc","create_date"
"41390002","홈플러스 시화점","10:00~24:00","환경부(한국자동차환경협회)","경기도","시흥시","희망공원로","경기도 시흥시 희망공원로 269 , 지상주차장 1층 A0구역(정왕동 2166-4)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"41430002","의왕휴게소(서울방향)","24시간 이용가능","환경부(한국자동차환경협회)","경기도","의왕시","오전로","경기도 의왕시 오전로 24 , 하이패스 안내소 뒷편(왕곡동 251-2)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"41430003","의왕휴게소(의왕방향)","24시간 이용가능","환경부(한국자동차환경협회)","경기도","의왕시","오전로","경기도 의왕시 오전로 24 , 의왕휴게소 건물 오른쪽(오전동 144-1)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"41450003","이마트 하남점","10:00~24:00","환경부(한국자동차환경협회)","경기도","하남시","덕풍서로","경기도 하남시 덕풍서로 70 , 지상주차장 5층(덕풍동 736)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"41450004","서하남휴게소(판교방향)","24시간 이용가능","환경부(한국자동차환경협회)","경기도","하남시","서울외곽순환고속도로","경기도 하남시 서울외곽순환고속도로 19 , 주차장 플랜카드 앞(춘궁동 212)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"41460002","이마트 보라점","10:00~24:00","환경부(한국자동차환경협회)","경기도","용인시","기흥구","경기도 용인시 기흥구 한보라1로 92 , 지상주차장 4층(보라동 623-1)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"41460003","이마트 죽전점","10:00~24:00","환경부(한국자동차환경협회)","경기도","용인시","수지구","경기도 용인시 수지구 포은대로 552 , 지상주차장 3층 B01구역(죽전동 1282)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"41480002","홈플러스 파주문산점","10:00~22:00","환경부(한국자동차환경협회)","경기도","파주시","문산읍","경기도 파주시 문산읍 방촌로 1759 , 옥상주차장 차량정비소 옆(당동리 880)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"41500002","이마트 이천점","10:00~24:00","환경부(한국자동차환경협회)","경기도","이천시","이섭대천로","경기도 이천시 이섭대천로 1440-50 , 옥상주차장(증포동 47-4)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"41500004","롯데마트 마장휴게소점(통영방향)","06:00~익일03:00","환경부(한국자동차환경협회)","경기도","이천시","마장면","경기도 이천시 마장면 중부고속도로 82 , 지하주차장 100구역(산 13-32)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"41570002","홈플러스 풍무점","09:00~24:00","환경부(한국자동차환경협회)","경기도","김포시","풍무로","경기도 김포시 풍무로 167 , 지상주차장 2층 E-01구역(풍무동 38-1)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"41590002","홈플러스 병점점","10:00~24:00","환경부(한국자동차환경협회)","경기도","화성시","경기대로","경기도 화성시 경기대로 985 , 지상주차장 3층 4구역(병점동 399-4)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"41590006","송산포도휴게소(평택방향)","24시간 이용가능","환경부(한국자동차환경협회)","경기도","화성시","송산면","경기도 화성시 송산면 평택시흥고속도로 25 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"41590007","송산포도휴게소(시흥방향)","24시간 이용가능","환경부(한국자동차환경협회)","경기도","화성시","송산면","경기도 화성시 송산면 평택시흥고속도로 25 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"41610001","경안동 공영주차장","24시간 이용가능","환경부(한국자동차환경협회)","경기도","광주시","경안로","경기도 광주시 경안로 13-6 , 주차장 1층 안쪽(경안동 30-6)","1661-9408","유료","주차비 30분 400원 이후 10분당 150원(친환경차 50% 감면) ","Wed Sep 23 14:00:54 2020"
"41800001","연천군청","24시간 이용가능","환경부(한국자동차환경협회)","경기도","연천군","연천군","경기도 연천군 연천읍 연천로 220 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"42110002","하나로마트 퇴계점","24시간 이용가능","환경부(한국자동차환경협회)","강원도","춘천시","지석로","강원도 춘천시 지석로 11 (퇴계동 164-3)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"42110003","춘천휴게소(부산방향)","24시간 이용가능","환경부(한국자동차환경협회)","강원도","춘천시","동산면","강원도 춘천시 동산면 원창리 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"42130003","문막휴게소(강릉방향)","24시간 이용가능","환경부(한국자동차환경협회)","강원도","원주시","문막읍","강원도 원주시 문막읍 원문로 1234 , 휴게소 좌측(동화리 114)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"42130004","치악휴게소(부산방향)","24시간 이용가능","환경부(한국자동차환경협회)","강원도","원주시","신림면","강원도 원주시 신림면 치악로 416 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"42130005","치악휴게소(춘천방향)","24시간 이용가능","환경부(한국자동차환경협회)","강원도","원주시","신림면","강원도 원주시 신림면 다리실2길 32  ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"42150001","강릉시청","24시간 이용가능","환경부(한국자동차환경협회)","강원도","강릉시","강릉대로","강원도 강릉시 강릉대로 33  P3 주차장(홍제동 1001)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"42150004","정동진해변 주차장","24시간 이용가능","환경부(한국자동차환경협회)","강원도","강릉시","강동면","강원도 강릉시 강동면 정동역길 17 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"42170002","동해문화예술회관","24시간 이용가능","환경부(한국자동차환경협회)","강원도","동해시","평원로","강원도 동해시 평원로 15 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"42230001","삼척시청","24시간 이용가능","환경부(한국자동차환경협회)","강원도","삼척시","중앙로","강원도 삼척시 중앙로 296 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"42720001","홍천강휴게소(춘천방향)","24시간 이용가능","환경부(한국자동차환경협회)","강원도","홍천군","홍천군","강원도 홍천군 북방면 소매곡리 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"42720002","홍천군청","24시간 이용가능","환경부(한국자동차환경협회)","강원도","홍천군","홍천군","강원도 홍천군 홍천읍 석화로 93 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"42730003","횡성휴게소(인천방향)","24시간 이용가능","환경부(한국자동차환경협회)","강원도","횡성군","횡성군","강원도 횡성군 안흥면 영동고속도로 153 , 농축산물판매장 옆(소사리 1511)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"42730004","횡성휴게소(강릉방향)","24시간 이용가능","환경부(한국자동차환경협회)","강원도","횡성군","횡성군","강원도 횡성군 안흥면 영동고속도로 154 , 휴게소와 LPG충전소 사이(소사리 1530-2)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"42760001","평창알펜시아리조트","24시간 이용가능","환경부(한국자동차환경협회)","강원도","평창군","평창군","강원도 평창군 대관령면 솔봉로 325 , 알펜시아 컨벤션센터 주차장(용산리 223-9)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"42760004","평창휴게소(인천방향)","24시간 이용가능","환경부(한국자동차환경협회)","강원도","평창군","평창군","강원도 평창군 용평면 탑거리길 63 , 내고장 으뜸상품 판매장 앞(이목정리 472-2)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"42780002","고석정주차장","24시간 이용가능","환경부(한국자동차환경협회)","강원도","철원군","철원군","강원도 철원군 동송읍 장흥리 20-15 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"42810001","인제군농특산물전시판매장","24시간 이용가능","환경부(한국자동차환경협회)","강원도","인제군","인제군","강원도 인제군 인제읍 상동리 430 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"42830001","38선 휴게소","24시간 이용가능","환경부(한국자동차환경협회)","강원도","양양군","양양군","강원도 양양군 현북면 동해대로 1242 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"43111001","충북도청","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","청주시","상당구","충청북도 청주시 상당구 상당로 82 ","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"43113001","청주시 차량등록사업소","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","청주시","흥덕구","충청북도 청주시 흥덕구 무심서로 857 (무심서로 857)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"43130004","충주시청 의회동주차장","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","충주시","으뜸로21","충청북도 충주시 으뜸로21 (충주시 으뜸로21)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"43150002","제천시청","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","제천시","내토로","충청북도 제천시 내토로 295 , 건설 민원봉사실 옆 제2주차장 입구 왼쪽(천남동 12-2)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"43150003","충북제천시 관광정보센터","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","제천시","청풍면","충청북도 제천시 청풍면 교리 산 26 (산 26)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"43150004","수산복지회관","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","제천시","수산면","충청북도 제천시 수산면 월악로26길 37 (월악로26길 37)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"43710003","KTX오송역 공영주차장","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","청주시","흥덕구","충청북도 청주시 흥덕구 오송읍 봉산리 370-1 , KTX 오송역 공영주차장 A출구 바로 옆(지상)","1661-9408","유료","주차비 30분 500원 이후 10분 200원(친환경차 50% 감면) ","Wed Sep 23 14:00:54 2020"
"43720002","속리산휴게소(청원방향)","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","보은군","보은군","충청북도 보은군 마로면 적암리 (마로면 적암리)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"43730002","옥천읍사무소","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","옥천군","옥천군","충청북도 옥천군 옥천읍 동부로 15 (동부로 15)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"43740002","영동읍사무소","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","영동군","영동군","충청북도 영동군 영동읍 영동황간로 15 (영동황간로 15)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"43745001","증평인삼관광휴게소","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","증평군","증평군","충청북도 증평군 증평읍 중부로 2451 (중부로 2451)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"43760002","괴산국민체육센터","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","괴산군","괴산군","충청북도 괴산군 괴산읍 서부리 654 (서부리 654)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"43760003","푸른내문화센터","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","괴산군","괴산군","충청북도 괴산군 청천면 금관로 473 (금관로 473)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"43800001","단양휴게소(부산방향)","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","단양군","단양군","충청북도 단양군 적성면 기동리 (적성면 기동리)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"43800002","단양휴게소(춘천방향)","24시간 이용가능","환경부(한국자동차환경협회)","충청북도","단양군","단양군","충청북도 단양군 단성면 하방리 (단성면 하방리)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
